zip,geoid,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio,year,quarter,crosswalk_type
53176,48580,SPRINGFIELD,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53177,28450,STURTEVANT,WI,0.06152944623498389,0.003703703703703704,0.0106951871657754,0.051690821256038647,2026,1,zip-cbsa
53177,39540,STURTEVANT,WI,0.9384705537650161,0.9962962962962963,0.9893048128342246,0.9483091787439614,2026,1,zip-cbsa
53178,33340,SULLIVAN,WI,0.0007396449704142012,0.0,0.0,0.0007002801120448179,2026,1,zip-cbsa
53178,48020,SULLIVAN,WI,0.9992603550295858,1.0,1.0,0.9992997198879552,2026,1,zip-cbsa
53179,28450,TREVOR,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53181,28450,TWIN LAKES,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53182,39540,UNION GROVE,WI,0.9305793204595454,0.9194029850746268,0.9735449735449735,0.9315276273022752,2026,1,zip-cbsa
53182,28450,UNION GROVE,WI,0.06942067954045465,0.08059701492537313,0.026455026455026454,0.06847237269772481,2026,1,zip-cbsa
53183,33340,WALES,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53184,48580,WALWORTH,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53185,39540,WATERFORD,WI,0.9991769547325103,1.0,1.0,0.9992338842070702,2026,1,zip-cbsa
53185,33340,WATERFORD,WI,0.0008230452674897119,0.0,0.0,0.0007661157929298456,2026,1,zip-cbsa
53186,33340,WAUKESHA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53187,33340,WAUKESHA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53188,33340,WAUKESHA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53189,33340,WAUKESHA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53190,27500,WHITEWATER,WI,0.06253190403266973,0.01606425702811245,0.016842105263157894,0.057441253263707574,2026,1,zip-cbsa
53190,48580,WHITEWATER,WI,0.821592649310873,0.9377510040160643,0.8294736842105264,0.8285844023158133,2026,1,zip-cbsa
53190,48020,WHITEWATER,WI,0.11587544665645738,0.04618473895582329,0.15368421052631578,0.11397434442047906,2026,1,zip-cbsa
53191,48580,WILLIAMS BAY,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53192,28450,WILMOT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53194,28450,WOODWORTH,WI,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
53195,48580,ZENDA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53201,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53202,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53203,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53204,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53205,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53206,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53207,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53208,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53209,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53210,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53211,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53212,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53213,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53214,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53215,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53216,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53217,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53218,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53219,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53220,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53221,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53222,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53223,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53224,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53225,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53226,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53227,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53228,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53233,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53234,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53235,33340,SAINT FRANCIS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53237,33340,MILWAUKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53259,33340,MILWAUKEE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53263,33340,MILWAUKEE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53274,33340,MILWAUKEE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53278,33340,MILWAUKEE,WI,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
53293,33340,MILWAUKEE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53295,33340,MILWAUKEE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53401,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53402,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53403,28450,RACINE,WI,0.018992308899701774,0.011711711711711712,0.009230769230769232,0.01799751758378155,2026,1,zip-cbsa
53403,39540,RACINE,WI,0.9810076911002982,0.9882882882882883,0.9907692307692307,0.9820024824162185,2026,1,zip-cbsa
53404,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53405,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53406,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53408,39540,RACINE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53501,27500,AFTON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53502,27500,ALBANY,WI,0.0033927056827820186,0.03333333333333333,0.0,0.004035512510088781,2026,1,zip-cbsa
53502,31540,ALBANY,WI,0.996607294317218,0.9666666666666667,1.0,0.9959644874899112,2026,1,zip-cbsa
53503,31540,ARENA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53504,31540,ARGYLE,WI,0.2527363184079602,0.05263157894736842,0.23076923076923078,0.24857142857142858,2026,1,zip-cbsa
53504,99999,ARGYLE,WI,0.7472636815920398,0.9473684210526315,0.7692307692307693,0.7514285714285714,2026,1,zip-cbsa
53505,27500,AVALON,WI,0.9818181818181818,1.0,1.0,0.9836956521739131,2026,1,zip-cbsa
53505,48580,AVALON,WI,0.01818181818181818,0.0,0.0,0.016304347826086956,2026,1,zip-cbsa
53506,31540,AVOCA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53507,31540,BARNEVELD,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53508,31540,BELLEVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53510,99999,BELMONT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53511,27500,BELOIT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53512,27500,BELOIT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53515,31540,BLACK EARTH,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53516,99999,BLANCHARDVILLE,WI,0.5050136736554239,0.9285714285714286,0.5,0.5102770330652369,2026,1,zip-cbsa
53516,31540,BLANCHARDVILLE,WI,0.4949863263445761,0.07142857142857142,0.5,0.4897229669347632,2026,1,zip-cbsa
53517,31540,BLUE MOUNDS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53518,99999,BLUE RIVER,WI,0.6324110671936759,0.4782608695652174,0.2857142857142857,0.6248415716096325,2026,1,zip-cbsa
53518,38420,BLUE RIVER,WI,0.3675889328063241,0.5217391304347826,0.7142857142857143,0.37515842839036756,2026,1,zip-cbsa
53520,31540,BRODHEAD,WI,0.8165167095115681,0.92,1.0,0.8275962660443408,2026,1,zip-cbsa
53520,27500,BRODHEAD,WI,0.18348329048843187,0.08,0.0,0.17240373395565928,2026,1,zip-cbsa
53521,31540,BROOKLYN,WI,0.9190997566909975,1.0,0.8709677419354839,0.9202561117578579,2026,1,zip-cbsa
53521,27500,BROOKLYN,WI,0.08090024330900243,0.0,0.12903225806451613,0.07974388824214203,2026,1,zip-cbsa
53522,31540,BROWNTOWN,WI,0.9221789883268483,0.9444444444444444,0.7142857142857143,0.9202226345083488,2026,1,zip-cbsa
53522,99999,BROWNTOWN,WI,0.07782101167315175,0.05555555555555555,0.2857142857142857,0.07977736549165121,2026,1,zip-cbsa
53523,31540,CAMBRIDGE,WI,0.5123844731977819,0.7857142857142857,0.648936170212766,0.5297720313031643,2026,1,zip-cbsa
53523,48020,CAMBRIDGE,WI,0.4876155268022181,0.21428571428571427,0.35106382978723405,0.47022796869683564,2026,1,zip-cbsa
53525,48580,CLINTON,WI,0.01263641585295807,0.0,0.0,0.011524358302776323,2026,1,zip-cbsa
53525,27500,CLINTON,WI,0.987363584147042,1.0,1.0,0.9884756416972237,2026,1,zip-cbsa
53526,31540,COBB,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53527,31540,COTTAGE GROVE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53528,31540,CROSS PLAINS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53529,31540,DANE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53530,99999,DARLINGTON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53531,31540,DEERFIELD,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53532,31540,DEFOREST,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53533,31540,DODGEVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53534,31540,EDGERTON,WI,0.1603369292153096,0.18322981366459629,0.09259259259259259,0.15984002206592193,2026,1,zip-cbsa
53534,27500,EDGERTON,WI,0.8055268213388503,0.8105590062111802,0.8827160493827161,0.8074748310577852,2026,1,zip-cbsa
53534,48020,EDGERTON,WI,0.03413624944584011,0.006211180124223602,0.024691358024691357,0.032685146876292925,2026,1,zip-cbsa
53535,31540,EDMUND,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53536,31540,EVANSVILLE,WI,0.002753441802252816,0.0,0.0,0.0025177386129549098,2026,1,zip-cbsa
53536,27500,EVANSVILLE,WI,0.9972465581977472,1.0,1.0,0.9974822613870451,2026,1,zip-cbsa
53537,27500,FOOTVILLE,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53538,48020,FORT ATKINSON,WI,0.9933481152993349,1.0,1.0,0.9940420194418313,2026,1,zip-cbsa
53538,27500,FORT ATKINSON,WI,0.0066518847006651885,0.0,0.0,0.005957980558168705,2026,1,zip-cbsa
53540,99999,GOTHAM,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53541,99999,GRATIOT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53543,38420,HIGHLAND,WI,0.03303684879288437,0.03571428571428571,0.0,0.032766990291262135,2026,1,zip-cbsa
53543,31540,HIGHLAND,WI,0.9669631512071156,0.9642857142857143,1.0,0.9672330097087378,2026,1,zip-cbsa
53544,31540,HOLLANDALE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53545,27500,JANESVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53546,27500,JANESVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53547,27500,JANESVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53548,27500,JANESVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53549,48020,JEFFERSON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53550,31540,JUDA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53551,48020,LAKE MILLS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53553,31540,LINDEN,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53554,31540,LIVINGSTON,WI,0.12244897959183673,0.6428571428571429,0.0,0.13582677165354332,2026,1,zip-cbsa
53554,38420,LIVINGSTON,WI,0.8775510204081632,0.35714285714285715,1.0,0.8641732283464567,2026,1,zip-cbsa
53555,31540,LODI,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53556,99999,LONE ROCK,WI,0.8396564065855404,1.0,1.0,0.842586085734364,2026,1,zip-cbsa
53556,12660,LONE ROCK,WI,0.16034359341445956,0.0,0.0,0.15741391426563597,2026,1,zip-cbsa
53557,13180,LOWELL,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53558,31540,MCFARLAND,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53559,31540,MARSHALL,WI,0.9927893738140418,0.978021978021978,1.0,0.9925026776151374,2026,1,zip-cbsa
53559,48020,MARSHALL,WI,0.007210626185958254,0.02197802197802198,0.0,0.007497322384862549,2026,1,zip-cbsa
53560,31540,MAZOMANIE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53561,31540,MERRIMAC,WI,0.16531961792799413,0.045454545454545456,0.05263157894736842,0.16045038705137227,2026,1,zip-cbsa
53561,12660,MERRIMAC,WI,0.8346803820720059,0.9545454545454546,0.9473684210526315,0.8395496129486277,2026,1,zip-cbsa
53562,31540,MIDDLETON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53563,48020,MILTON,WI,0.02299061982711054,0.0,0.03787878787878788,0.02204136995591726,2026,1,zip-cbsa
53563,27500,MILTON,WI,0.9770093801728894,1.0,0.9621212121212122,0.9779586300440828,2026,1,zip-cbsa
53565,99999,MINERAL POINT,WI,0.11425061425061425,0.008888888888888889,0.008771929824561403,0.10140237324703344,2026,1,zip-cbsa
53565,31540,MINERAL POINT,WI,0.8857493857493858,0.9911111111111112,0.9912280701754386,0.8985976267529665,2026,1,zip-cbsa
53566,31540,MONROE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53569,38420,MONTFORT,WI,0.779385171790235,0.6363636363636364,1.0,0.7762478485370051,2026,1,zip-cbsa
53569,31540,MONTFORT,WI,0.2206148282097649,0.36363636363636365,0.0,0.22375215146299485,2026,1,zip-cbsa
53570,31540,MONTICELLO,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53571,31540,MORRISONVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53572,31540,MOUNT HOREB,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53573,31540,MUSCODA,WI,0.07858910891089109,0.20588235294117646,0.058823529411764705,0.08076009501187649,2026,1,zip-cbsa
53573,38420,MUSCODA,WI,0.655940594059406,0.5588235294117647,0.8529411764705882,0.6579572446555819,2026,1,zip-cbsa
53573,99999,MUSCODA,WI,0.265470297029703,0.23529411764705882,0.08823529411764706,0.26128266033254155,2026,1,zip-cbsa
53574,31540,NEW GLARUS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53575,31540,OREGON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53576,27500,ORFORDVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53577,12660,PLAIN,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53578,12660,PRAIRIE DU SAC,WI,0.8814363143631436,0.9876543209876543,0.963963963963964,0.8920145190562614,2026,1,zip-cbsa
53578,31540,PRAIRIE DU SAC,WI,0.11856368563685638,0.012345679012345678,0.036036036036036036,0.10798548094373865,2026,1,zip-cbsa
53579,13180,REESEVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53580,31540,REWEY,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53581,99999,RICHLAND CENTER,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53582,31540,RIDGEWAY,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53583,12660,SAUK CITY,WI,0.7413608835055219,0.912,0.9326923076923077,0.7611515343245808,2026,1,zip-cbsa
53583,31540,SAUK CITY,WI,0.25863911649447807,0.088,0.0673076923076923,0.23884846567541917,2026,1,zip-cbsa
53584,99999,SEXTONVILLE,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53585,27500,SHARON,WI,0.018499486125385406,0.0,0.0,0.01775147928994083,2026,1,zip-cbsa
53585,48580,SHARON,WI,0.9815005138746146,1.0,1.0,0.9822485207100592,2026,1,zip-cbsa
53586,99999,SHULLSBURG,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53587,99999,SOUTH WAYNE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53588,31540,SPRING GREEN,WI,0.14660421545667449,0.07567567567567568,0.06896551724137931,0.13919259882253995,2026,1,zip-cbsa
53588,12660,SPRING GREEN,WI,0.8491803278688524,0.918918918918919,0.9310344827586207,0.8566021867115223,2026,1,zip-cbsa
53588,99999,SPRING GREEN,WI,0.004215456674473068,0.005405405405405406,0.0,0.004205214465937763,2026,1,zip-cbsa
53589,27500,STOUGHTON,WI,0.0028878709420434175,0.0,0.0,0.002601596842199695,2026,1,zip-cbsa
53589,31540,STOUGHTON,WI,0.9971121290579565,1.0,1.0,0.9973984031578003,2026,1,zip-cbsa
53590,31540,SUN PRAIRIE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53593,31540,VERONA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53594,31540,WATERLOO,WI,0.041911148365465216,0.006993006993006993,0.0,0.0386085626911315,2026,1,zip-cbsa
53594,48020,WATERLOO,WI,0.8235540653813914,0.9300699300699301,0.9770114942528736,0.834480122324159,2026,1,zip-cbsa
53594,13180,WATERLOO,WI,0.13453478625314333,0.06293706293706294,0.022988505747126436,0.12691131498470948,2026,1,zip-cbsa
53595,31540,DODGEVILLE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53596,31540,SUN PRAIRIE,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53597,31540,WAUNAKEE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53598,31540,WINDSOR,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53599,99999,WOODFORD,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53701,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53702,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53703,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53704,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53705,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53706,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53707,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53708,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53711,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53713,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53714,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53715,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53716,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53717,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53718,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53719,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53725,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53726,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53744,31540,MADISON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53777,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53783,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53784,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53788,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53792,31540,MADISON,WI,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
53801,38420,BAGLEY,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53802,38420,BEETOWN,WI,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
53803,99999,BENTON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53804,38420,BLOOMINGTON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53805,38420,BOSCOBEL,WI,0.8668844426296447,0.9727272727272728,0.9795918367346939,0.87929165160824,2026,1,zip-cbsa
53805,99999,BOSCOBEL,WI,0.13311555737035524,0.02727272727272727,0.02040816326530612,0.12070834839176003,2026,1,zip-cbsa
53806,38420,CASSVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53807,38420,CUBA CITY,WI,0.7995283018867925,0.9384615384615385,1.0,0.8127162629757786,2026,1,zip-cbsa
53807,99999,CUBA CITY,WI,0.20047169811320756,0.06153846153846154,0.0,0.18728373702422146,2026,1,zip-cbsa
53808,38420,DICKEYVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53809,38420,FENNIMORE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53810,38420,GLEN HAVEN,WI,1.0,1.0,0.0,1.0,2026,1,zip-cbsa
53811,99999,HAZEL GREEN,WI,0.04224376731301939,0.0,0.038461538461538464,0.04059962523422861,2026,1,zip-cbsa
53811,38420,HAZEL GREEN,WI,0.9577562326869806,1.0,0.9615384615384616,0.9594003747657714,2026,1,zip-cbsa
53812,38420,KIELER,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53813,38420,LANCASTER,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53816,38420,MOUNT HOPE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53817,38420,PATCH GROVE,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53818,99999,PLATTEVILLE,WI,0.03987086359967716,0.00718132854578097,0.0073937153419593345,0.03496503496503497,2026,1,zip-cbsa
53818,38420,PLATTEVILLE,WI,0.9578692493946731,0.992818671454219,0.9926062846580407,0.9631153160564925,2026,1,zip-cbsa
53818,31540,PLATTEVILLE,WI,0.0022598870056497176,0.0,0.0,0.0019196489784725078,2026,1,zip-cbsa
53820,38420,POTOSI,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53821,38420,PRAIRIE DU CHIEN,WI,0.03244274809160305,0.005952380952380952,0.009345794392523364,0.028716904276985745,2026,1,zip-cbsa
53821,99999,PRAIRIE DU CHIEN,WI,0.9675572519083969,0.9940476190476191,0.9906542056074766,0.9712830957230143,2026,1,zip-cbsa
53824,38420,SINSINAWA,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53825,38420,STITZER,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53826,99999,WAUZEKA,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53827,38420,WOODMAN,WI,1.0,1.0,0.0,1.0,2026,1,zip-cbsa
53901,31540,PORTAGE,WI,0.9970326409495549,1.0,1.0,0.997471098265896,2026,1,zip-cbsa
53901,99999,PORTAGE,WI,0.0028260562385191467,0.0,0.0,0.0024084778420038534,2026,1,zip-cbsa
53901,12660,PORTAGE,WI,0.00014130281192595732,0.0,0.0,0.00012042389210019268,2026,1,zip-cbsa
53910,99999,ADAMS,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53911,31540,ARLINGTON,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53913,31540,BARABOO,WI,0.0021547854192853293,0.0008756567425569177,0.0,0.0019428038545228473,2026,1,zip-cbsa
53913,12660,BARABOO,WI,0.9978452145807146,0.999124343257443,1.0,0.9980571961454772,2026,1,zip-cbsa
53916,13180,BEAVER DAM,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53919,99999,BRANDON,WI,0.0029154518950437317,0.02631578947368421,0.0,0.003676470588235294,2026,1,zip-cbsa
53919,22540,BRANDON,WI,0.9970845481049563,0.9736842105263158,1.0,0.9963235294117647,2026,1,zip-cbsa
53920,99999,BRIGGSVILLE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53922,13180,BURNETT,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53923,99999,CAMBRIA,WI,0.08491620111731843,0.125,0.125,0.08727655099894847,2026,1,zip-cbsa
53923,31540,CAMBRIA,WI,0.9150837988826815,0.875,0.875,0.9127234490010515,2026,1,zip-cbsa
53924,12660,CAZENOVIA,WI,0.03529411764705882,0.125,0.0,0.03636363636363636,2026,1,zip-cbsa
53924,99999,CAZENOVIA,WI,0.9647058823529412,0.875,1.0,0.9636363636363636,2026,1,zip-cbsa
53925,13180,COLUMBUS,WI,0.18624117185456449,0.07417582417582418,0.1676300578034682,0.1761467889908257,2026,1,zip-cbsa
53925,31540,COLUMBUS,WI,0.8137588281454355,0.9258241758241759,0.8323699421965318,0.8238532110091743,2026,1,zip-cbsa
53926,31540,DALTON,WI,0.16057233704292528,0.10526315789473684,0.0,0.15725190839694655,2026,1,zip-cbsa
53926,99999,DALTON,WI,0.8394276629570747,0.8947368421052632,1.0,0.8427480916030534,2026,1,zip-cbsa
53928,31540,DOYLESTOWN,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53929,29100,ELROY,WI,0.059466848940533154,0.016129032258064516,0.0,0.05460122699386503,2026,1,zip-cbsa
53929,43890,ELROY,WI,0.09295967190704033,0.008064516129032258,0.0,0.08404907975460123,2026,1,zip-cbsa
53929,99999,ELROY,WI,0.8475734791524265,0.9758064516129032,1.0,0.8613496932515338,2026,1,zip-cbsa
53930,99999,ENDEAVOR,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
53931,22540,FAIRWATER,WI,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
53932,31540,FALL RIVER,WI,0.9730687455705174,1.0,0.8181818181818182,0.9719251336898396,2026,1,zip-cbsa
53932,13180,FALL RIVER,WI,0.026931254429482635,0.0,0.18181818181818182,0.02807486631016043,2026,1,zip-cbsa
53933,13180,FOX LAKE,WI,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
